nohup: ignoring input
Using TensorFlow backend.
DEBUG:main:200:	Size Word Vocab: 25999
DEBUG:main:206:	Train Word X: (79832, 105)
DEBUG:main:207:	Train Y: (79832, 105, 1)
DEBUG:main:213:	Val Word X: (4982, 105)
DEBUG:main:214:	Val Y: (4982, 105, 1)
DEBUG:main:220:	Test Word X: (5000, 105)
DEBUG:main:221:	Test Y: (5000, 105, 1)
DEBUG:main:225:	Size Char Vocab: 136
DEBUG:main:232:	Train Char X: (79832, 105, 33)
DEBUG:main:239:	Val Char X: (4982, 105, 33)
DEBUG:main:246:	Test Char X: (5000, 105, 33)
WARNING:tensorflow:From /home/ec2-user/anaconda3/envs/tensorflow_p36/lib/python3.6/site-packages/tensorflow/python/framework/op_def_library.py:263: colocate_with (from tensorflow.python.framework.ops) is deprecated and will be removed in a future version.
Instructions for updating:
Colocations handled automatically by placer.
WARNING:new_func:323:	From /home/ec2-user/anaconda3/envs/tensorflow_p36/lib/python3.6/site-packages/tensorflow/python/framework/op_def_library.py:263: colocate_with (from tensorflow.python.framework.ops) is deprecated and will be removed in a future version.
Instructions for updating:
Colocations handled automatically by placer.
WARNING:tensorflow:From /home/ec2-user/anaconda3/envs/tensorflow_p36/lib/python3.6/site-packages/keras/backend/tensorflow_backend.py:3445: calling dropout (from tensorflow.python.ops.nn_ops) with keep_prob is deprecated and will be removed in a future version.
Instructions for updating:
Please use `rate` instead of `keep_prob`. Rate should be set to `rate = 1 - keep_prob`.
WARNING:new_func:506:	From /home/ec2-user/anaconda3/envs/tensorflow_p36/lib/python3.6/site-packages/keras/backend/tensorflow_backend.py:3445: calling dropout (from tensorflow.python.ops.nn_ops) with keep_prob is deprecated and will be removed in a future version.
Instructions for updating:
Please use `rate` instead of `keep_prob`. Rate should be set to `rate = 1 - keep_prob`.
WARNING:tensorflow:From /home/ec2-user/anaconda3/envs/tensorflow_p36/lib/python3.6/site-packages/tensorflow/python/ops/math_ops.py:3066: to_int32 (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
WARNING:new_func:323:	From /home/ec2-user/anaconda3/envs/tensorflow_p36/lib/python3.6/site-packages/tensorflow/python/ops/math_ops.py:3066: to_int32 (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
Loading Model
Train on 79832 samples, validate on 4982 samples
13152/79832 [===>..........................] - ETA: 7:14
13184/79832 [===>..........................] - ETA: 7:14
13216/79832 [===>..........................] - ETA: 7:14
13248/79832 [===>..........................] - ETA: 7:13
13280/79832 [===>..........................] - ETA: 7:13
13312/79832 [====>.........................] - ETA: 7:13
13344/79832 [====>.........................] - ETA: 7:13
13376/79832 [====>.........................] - ETA: 7:13
13408/79832 [====>.........................] - ETA: 7:12
13440/79832 [====>.........................] - ETA: 7:12
13472/79832 [====>.........................] - ETA: 7:12
13504/79832 [====>.........................] - ETA: 7:12
13536/79832 [====>.........................] - ETA: 7:11
13568/79832 [====>.........................] - ETA: 7:11
13600/79832 [====>.........................] - ETA: 7:11
13632/79832 [====>.........................] - ETA: 7:11
13664/79832 [====>.........................] - ETA: 7:11
13696/79832 [====>.........................] - ETA: 7:10
13728/79832 [====>.........................] - ETA: 7:10
13760/79832 [====>.........................] - ETA: 7:10
13792/79832 [====>.........................] - ETA: 7:10
13824/79832 [====>.........................] - ETA: 7:10
13856/79832 [====>.........................] - ETA: 7:09
13888/79832 [====>.........................] - ETA: 7:09
13920/79832 [====>.........................] - ETA: 7:09
13952/79832 [====>.........................] - ETA: 7:09
13984/79832 [====>.........................] - ETA: 7:09
14016/79832 [====>.........................] - ETA: 7:08
14048/79832 [====>.........................] - ETA: 7:08
14080/79832 [====>.........................] - ETA: 7:08
14112/79832 [====>.........................] - ETA: 7:08
14144/79832 [====>.........................] - ETA: 7:08
14176/79832 [====>.........................] - ETA: 7:07
14208/79832 [====>.........................] - ETA: 7:07
14240/79832 [====>.........................] - ETA: 7:07
14272/79832 [====>.........................] - ETA: 7:07
14304/79832 [====>.........................] - ETA: 7:06
14336/79832 [====>.........................] - ETA: 7:06
14368/79832 [====>.........................] - ETA: 7:06
14400/79832 [====>.........................] - ETA: 7:06
14432/79832 [====>.........................] - ETA: 7:06
14464/79832 [====>.........................] - ETA: 7:05
14496/79832 [====>.........................] - ETA: 7:05
14528/79832 [====>.........................] - ETA: 7:05
14560/79832 [====>.........................] - ETA: 7:05
14592/79832 [====>.........................] - ETA: 7:05
14624/79832 [====>.........................] - ETA: 7:04
14656/79832 [====>.........................] - ETA: 7:04
14688/79832 [====>.........................] - ETA: 7:04
14720/79832 [====>.........................] - ETA: 7:04
14752/79832 [====>.........................] - ETA: 7:04
14784/79832 [====>.........................] - ETA: 7:03
14816/79832 [====>.........................] - ETA: 7:03
14848/79832 [====>.........................] - ETA: 7:03
14880/79832 [====>.........................] - ETA: 7:03
14912/79832 [====>.........................] - ETA: 7:03
14944/79832 [====>.........................] - ETA: 7:02
14976/79832 [====>.........................] - ETA: 7:02
15008/79832 [====>.........................] - ETA: 7:02
15040/79832 [====>.........................] - ETA: 7:02
15072/79832 [====>.........................] - ETA: 7:01
15104/79832 [====>.........................] - ETA: 7:01
15136/79832 [====>.........................] - ETA: 7:01
15168/79832 [====>.........................] - ETA: 7:01
15200/79832 [====>.........................] - ETA: 7:01
15232/79832 [====>.........................] - ETA: 7:00
15264/79832 [====>.........................] - ETA: 7:00
15296/79832 [====>.........................] - ETA: 7:00
15328/79832 [====>.........................] - ETA: 7:00
15360/79832 [====>.........................] - ETA: 7:00
15392/79832 [====>.........................] - ETA: 6:59
15424/79832 [====>.........................] - ETA: 6:59
15456/79832 [====>.........................] - ETA: 6:59
15488/79832 [====>.........................] - ETA: 6:59
15520/79832 [====>.........................] - ETA: 6:59
15552/79832 [====>.........................] - ETA: 6:58
15584/79832 [====>.........................] - ETA: 6:58
15616/79832 [====>.........................] - ETA: 6:58
15648/79832 [====>.........................] - ETA: 6:58
15680/79832 [====>.........................] - ETA: 6:57
15712/79832 [====>.........................] - ETA: 6:57
15744/79832 [====>.........................] - ETA: 6:57
15776/79832 [====>.........................] - ETA: 6:57
15808/79832 [====>.........................] - ETA: 6:57
15840/79832 [====>.........................] - ETA: 6:56
15872/79832 [====>.........................] - ETA: 6:56
15904/79832 [====>.........................] - ETA: 6:56
15936/79832 [====>.........................] - ETA: 6:56
15968/79832 [=====>........................] - ETA: 6:56
16000/79832 [=====>........................] - ETA: 6:55
16032/79832 [=====>........................] - ETA: 6:55
16064/79832 [=====>........................] - ETA: 6:55
16096/79832 [=====>........................] - ETA: 6:55
16128/79832 [=====>........................] - ETA: 6:55
16160/79832 [=====>........................] - ETA: 6:54
16192/79832 [=====>........................] - ETA: 6:54
16224/79832 [=====>........................] - ETA: 6:54
16256/79832 [=====>........................] - ETA: 6:54
16288/79832 [=====>........................] - ETA: 6:54
16320/79832 [=====>........................] - ETA: 6:53
16352/79832 [=====>........................] - ETA: 6:53
16384/79832 [=====>........................] - ETA: 6:53
16416/79832 [=====>........................] - ETA: 6:53
16448/79832 [=====>........................] - ETA: 6:52
16480/79832 [=====>........................] - ETA: 6:52
16512/79832 [=====>........................] - ETA: 6:52
16544/79832 [=====>........................] - ETA: 6:52
16576/79832 [=====>........................] - ETA: 6:52
16608/79832 [=====>........................] - ETA: 6:51
16640/79832 [=====>........................] - ETA: 6:51
16672/79832 [=====>........................] - ETA: 6:51
16704/79832 [=====>........................] - ETA: 6:51
16736/79832 [=====>........................] - ETA: 6:51
16768/79832 [=====>........................] - ETA: 6:50
16800/79832 [=====>........................] - ETA: 6:50
16832/79832 [=====>........................] - ETA: 6:50
16864/79832 [=====>........................] - ETA: 6:50
16896/79832 [=====>........................] - ETA: 6:50
16928/79832 [=====>........................] - ETA: 6:49
16960/79832 [=====>........................] - ETA: 6:49
16992/79832 [=====>........................] - ETA: 6:49
17024/79832 [=====>........................] - ETA: 6:49
17056/79832 [=====>........................] - ETA: 6:48
17088/79832 [=====>........................] - ETA: 6:48
17120/79832 [=====>........................] - ETA: 6:48
17152/79832 [=====>........................] - ETA: 6:48
17184/79832 [=====>........................] - ETA: 6:48
17216/79832 [=====>........................] - ETA: 6:47
17248/79832 [=====>........................] - ETA: 6:47
17280/79832 [=====>........................] - ETA: 6:47
17312/79832 [=====>........................] - ETA: 6:47
17344/79832 [=====>........................] - ETA: 6:47
17376/79832 [=====>........................] - ETA: 6:46
17408/79832 [=====>........................] - ETA: 6:46
17440/79832 [=====>........................] - ETA: 6:46
17472/79832 [=====>........................] - ETA: 6:46
17504/79832 [=====>........................] - ETA: 6:46
17536/79832 [=====>........................] - ETA: 6:45
17568/79832 [=====>........................] - ETA: 6:45
17600/79832 [=====>........................] - ETA: 6:45
17632/79832 [=====>........................] - ETA: 6:45
17664/79832 [=====>........................] - ETA: 6:45
17696/79832 [=====>........................] - ETA: 6:44
17728/79832 [=====>........................] - ETA: 6:44
17760/79832 [=====>........................] - ETA: 6:44
17792/79832 [=====>........................] - ETA: 6:44
17824/79832 [=====>........................] - ETA: 6:44
17856/79832 [=====>........................] - ETA: 6:43
17888/79832 [=====>........................] - ETA: 6:43
17920/79832 [=====>........................] - ETA: 6:43
17952/79832 [=====>........................] - ETA: 6:43
17984/79832 [=====>........................] - ETA: 6:42
18016/79832 [=====>........................] - ETA: 6:42
18048/79832 [=====>........................] - ETA: 6:42
18080/79832 [=====>........................] - ETA: 6:42
18112/79832 [=====>........................] - ETA: 6:42
18144/79832 [=====>........................] - ETA: 6:41
18176/79832 [=====>........................] - ETA: 6:41
18208/79832 [=====>........................] - ETA: 6:41
18240/79832 [=====>........................] - ETA: 6:41
18272/79832 [=====>........................] - ETA: 6:41
18304/79832 [=====>........................] - ETA: 6:40
18336/79832 [=====>........................] - ETA: 6:40
18368/79832 [=====>........................] - ETA: 6:40
18400/79832 [=====>........................] - ETA: 6:40
18432/79832 [=====>........................] - ETA: 6:40
18464/79832 [=====>........................] - ETA: 6:39
18496/79832 [=====>........................] - ETA: 6:39
18528/79832 [=====>........................] - ETA: 6:39
18560/79832 [=====>........................] - ETA: 6:39
18592/79832 [=====>........................] - ETA: 6:39
18624/79832 [=====>........................] - ETA: 6:38
18656/79832 [======>.......................] - ETA: 6:38
18688/79832 [======>.......................] - ETA: 6:38
18720/79832 [======>.......................] - ETA: 6:38
18752/79832 [======>.......................] - ETA: 6:38
18784/79832 [======>.......................] - ETA: 6:37
18816/79832 [======>.......................] - ETA: 6:37
18848/79832 [======>.......................] - ETA: 6:37
18880/79832 [======>.......................] - ETA: 6:37
18912/79832 [======>.......................] - ETA: 6:36
18944/79832 [======>.......................] - ETA: 6:36
18976/79832 [======>.......................] - ETA: 6:36
19008/79832 [======>.......................] - ETA: 6:36
19040/79832 [======>.......................] - ETA: 6:36
19072/79832 [======>.......................] - ETA: 6:35
19104/79832 [======>.......................] - ETA: 6:35
19136/79832 [======>.......................] - ETA: 6:35
19168/79832 [======>.......................] - ETA: 6:35
19200/79832 [======>.......................] - ETA: 6:35
19232/79832 [======>.......................] - ETA: 6:34
19264/79832 [======>.......................] - ETA: 6:34
19296/79832 [======>.......................] - ETA: 6:34
19328/79832 [======>.......................] - ETA: 6:34
19360/79832 [======>.......................] - ETA: 6:34
19392/79832 [======>.......................] - ETA: 6:33
19424/79832 [======>.......................] - ETA: 6:33
19456/79832 [======>.......................] - ETA: 6:33
19488/79832 [======>.......................] - ETA: 6:33
19520/79832 [======>.......................] - ETA: 6:32
19552/79832 [======>.......................] - ETA: 6:32
19584/79832 [======>.......................] - ETA: 6:32
19616/79832 [======>.......................] - ETA: 6:32
19648/79832 [======>.......................] - ETA: 6:32
19680/79832 [======>.......................] - ETA: 6:31
19712/79832 [======>.......................] - ETA: 6:31
19744/79832 [======>.......................] - ETA: 6:31
19776/79832 [======>.......................] - ETA: 6:31
19808/79832 [======>.......................] - ETA: 6:31
19840/79832 [======>.......................] - ETA: 6:30
19872/79832 [======>.......................] - ETA: 6:30
19904/79832 [======>.......................] - ETA: 6:30
19936/79832 [======>.......................] - ETA: 6:30
19968/79832 [======>.......................] - ETA: 6:30
20000/79832 [======>.......................] - ETA: 6:29
20032/79832 [======>.......................] - ETA: 6:29
20064/79832 [======>.......................] - ETA: 6:29
20096/79832 [======>.......................] - ETA: 6:29
20128/79832 [======>.......................] - ETA: 6:29
20160/79832 [======>.......................] - ETA: 6:28
20192/79832 [======>.......................] - ETA: 6:28
20224/79832 [======>.......................] - ETA: 6:28
20256/79832 [======>.......................] - ETA: 6:28
20288/79832 [======>.......................] - ETA: 6:27
20320/79832 [======>.......................] - ETA: 6:27
20352/79832 [======>.......................] - ETA: 6:27
20384/79832 [======>.......................] - ETA: 6:27
20416/79832 [======>.......................] - ETA: 6:27
20448/79832 [======>.......................] - ETA: 6:26
20480/79832 [======>.......................] - ETA: 6:26
20512/79832 [======>.......................] - ETA: 6:26
20544/79832 [======>.......................] - ETA: 6:26
20576/79832 [======>.......................] - ETA: 6:26
20608/79832 [======>.......................] - ETA: 6:25
20640/79832 [======>.......................] - ETA: 6:25
20672/79832 [======>.......................] - ETA: 6:25
20704/79832 [======>.......................] - ETA: 6:25
20736/79832 [======>.......................] - ETA: 6:25
20768/79832 [======>.......................] - ETA: 6:24
20800/79832 [======>.......................] - ETA: 6:24
20832/79832 [======>.......................] - ETA: 6:24
